Geneid	CBG03H-1	CBG03H-2	CBG03H-3	CBG24H-1	CBG24H-2	CBG24H-3	CBG72H-1	CBGW03H-1	CBGW03H-2	CBGW03H-3	CBGW24H-1	CBGW24H-2	CBGW24H-3	CBGW72H-1	CBGW72H-2	CBGW72H-3	CVB03H-1	CVB03H-2	CVB03H-3	CVB24H-1	CVB24H-2	CVB24H-3	CVB72H-1	CVB72H-2	CVB72H-3	VB03H-1	VB03H-2	VB03H-3	VB24H-1	VB24H-2	VB24H-3	VB72H-1	VB72H-2	VB72H-3	ABGA24-1	ABGA24-2	ABGA24-3	ABGA3-1	ABGA3-2	ABGA3-3	ABGA72-1	ABGA72-2	ABGA72-3	ABGW24-1	ABGW24-2	ABGW24-3	ABGW3-1	ABGW3-2	ABGW3-3	ABGW72-1	ABGW72-2	ABGW72-3	AVEG24-1	AVEG24-2	AVEG24-3	AVEG3-1	AVEG3-2	AVEG3-3	AVEG72-1	AVEG72-2	AVEG72-3
GHANMGCD_21177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	18	20	26	45	27	42	36	36	79	109	114	65	43	52	81	35	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	2	5	2	3	13	2
GHANMGCD_21178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	36	83	72	76	61	36	57	32	34	287	282	288	52	155	64	112	97	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	22	22	13	3	12	10	32	21
GHANMGCD_21179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	5	0	3	23	13	8	3	4	7	6	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	3	0	8	0	6	0	23	16	15	14	9	12	6	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	13	8	4	0	1	0	4	22	9	4	3	4	12	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	4	1	10	0	0	8	0
GHANMGCD_21182	0	0	0	3	2	1	0	0	0	0	0	1	0	0	0	1	2210	3622	3686	8780	4917	1520	7048	4889	4713	20006	19118	20843	17024	9355	12554	13925	12087	11794	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	12039	10172	11907	10047	12287	10763	15299	9928	11312
GHANMGCD_21183	0	3	0	2	13	0	2	0	0	0	0	0	0	0	0	0	1909	3891	3615	4952	5114	4577	3832	3889	4817	16171	15405	15800	5413	9180	7462	7741	8833	6680	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5883	6228	7559	5329	5371	4182	7251	5761	4944
GHANMGCD_21184	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	273	503	434	787	980	847	559	525	584	2010	2216	2096	1300	1239	1326	1115	1062	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	650	751	606	585	519	736	571	525
GHANMGCD_21185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	10	6	6	0	1	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GHANMGCD_21187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	3	0	8	0	11	3	8	1	6	11	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	36	34	32	4	3	23	12	92	94	39	8	20	32	6	33	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	171	105	38	48	45	139	54	90
GHANMGCD_21191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	30	15	50	29	12	20	35	46	86	83	101	36	44	32	54	21	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	10	11	7	18	20	15	12
GHANMGCD_21192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	7	5	1	1	8	11	9	11	20	27	10	15	6	9	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	6	2	0	0	4	4	17
GHANMGCD_21193	0	1	0	1	0	0	1	0	0	0	0	0	1	0	2	1	115	276	228	1517	1457	1557	1253	1107	1342	1025	532	794	1548	2073	1980	1654	1517	1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586	616	775	406	365	312	505	736	522
GHANMGCD_21194	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	63	109	98	1380	1280	1362	1026	1180	1125	447	149	348	1453	1842	1681	1605	1453	1573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	223	380	66	74	71	172	266	278
GHANMGCD_21195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	42	44	0	0	12	5	6	8	85	58	111	0	15	0	6	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	2
GHANMGCD_21196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	51	38	38	21	23	24	18	20	139	154	137	35	36	24	49	40	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	4	13	7	1	8	14	2
GHANMGCD_21197	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	44	24	457	377	307	304	319	377	144	60	193	872	761	980	690	438	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	39	96	32	36	39	53	86	70
GHANMGCD_21198	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	79	65	133	1162	1047	910	833	852	956	480	244	691	1893	1912	2065	2217	1623	1792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	214	346	121	216	96	207	282	263
GHANMGCD_21199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	3	0	1	1	0	0	2	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	3	0	0	0	6	0	2	0	0	0	1	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	11	1	0	1	0	1	2	1	13	2	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21206	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	16	17	44	73	57	26	32	24	28	56	60	85	40	62	73	44	61	68	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2795	2829	1915	1224	1957	1374	2666	1127	1986
GHANMGCD_21207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	3	0	8	3	0	1	7	5	21	29	14	9	11	8	14	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6	20	19	9	5	13	15	13
GHANMGCD_21208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	110	85	238	131	199	150	160	135	501	627	512	218	551	382	368	498	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	150	130	135	68	123	169	163	75
GHANMGCD_21209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	33	26	17	9	18	2	18	16	102	56	113	33	26	16	24	30	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	9	14	12	15	3	35	17	8
GHANMGCD_21210	0	0	0	3	12	0	1	0	1	3	0	0	1	2	1	0	56	195	547	23463	48142	21596	17422	11046	11375	349	500	797	27095	21687	16459	15519	12408	15650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1198	583	1761	326	165	142	1095	2340	1715
GHANMGCD_21211	1	3	0	6	3	0	3	1	1	0	0	2	1	0	12	1	75	402	1167	44185	79868	41203	28957	16303	16605	600	750	1330	39494	23149	20975	18637	11773	20393	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2421	1159	3785	727	319	235	2063	5951	3506
GHANMGCD_21212	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	653	1268	1501	2007	2126	2254	1471	1417	1653	4671	7450	6754	2953	3276	3764	4411	3332	2695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1275	1118	942	1092	1053	800	1731	1591	1488
GHANMGCD_21213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	132	354	434	557	714	724	517	503	543	1676	2062	2092	958	1001	976	1468	1203	923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	475	460	313	346	360	571	374	359
GHANMGCD_21214	0	0	0	2	0	0	1	0	1	1	0	0	0	0	0	0	518	1102	1108	2642	2238	2209	2137	2301	2384	4103	3364	3731	3319	6178	4086	4417	5152	3549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	872	887	1248	712	690	718	1081	916	756
GHANMGCD_21215	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	232	309	381	333	425	463	232	189	374	1160	1280	1133	133	140	176	251	306	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	85	90	42	59	78	121	171	87
GHANMGCD_21216	0	1	0	2	37	0	2	0	0	0	0	1	1	1	1	0	1442	1498	1822	3477	3093	1458	2952	2296	2308	3271	2081	5370	4052	4746	4593	4037	4840	3385	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	20352	17842	12872	11496	11828	11048	18704	10519	20821
GHANMGCD_21217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	38	28	38	36	24	30	22	18	105	97	101	16	36	21	28	57	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	14	8	4	6	4	17	18	5
GHANMGCD_21218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	4	7	2	5	0	0	10	32	31	30	5	12	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	2	0	1
GHANMGCD_21219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	3	2	0	0	0	9	18	2	3	4	12	1	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0
GHANMGCD_21220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	54	64	35	18	31	22	22	7	113	86	158	20	8	10	15	21	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	5	7	1	2	0	11
GHANMGCD_21221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	26	17	9	12	10	4	18	47	41	38	30	34	46	44	15	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	8	2	3	5	5	7	7
GHANMGCD_21222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	76	76	30	21	16	24	29	46	331	253	305	34	109	77	118	77	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	53	43	42	47	52	77	78	94
GHANMGCD_21223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	26	5	6	3	0	5	7	52	48	95	2	5	0	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	72	45	35	35	18	15	31	22	180	223	218	25	35	50	45	50	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	14	13	4	0	9	10	2	3
GHANMGCD_21227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	71	82	9	30	12	18	13	30	243	197	207	16	19	31	31	35	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	23	11	15	18	38	46	35	22
GHANMGCD_21228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	47	37	32	5	8	21	15	12	121	178	109	34	32	36	34	47	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	41	15	27	34	42	55	48	16
GHANMGCD_21229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	19	32	432	300	264	252	265	209	163	84	86	334	612	481	373	400	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	65	101	48	37	46	27	48	40
GHANMGCD_21233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	15	20	215	256	215	155	130	183	87	13	59	239	346	384	216	213	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	10	49	18	12	12	6	40	14
GHANMGCD_21234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	12	176	116	121	153	105	74	47	30	32	134	157	230	88	109	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	34	26	8	9	0	3	7	9
GHANMGCD_21235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	23	5	153	120	115	92	84	56	64	18	55	188	186	224	122	140	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	17	13	15	1	3	11	20	7
GHANMGCD_21236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	2	136	155	79	81	75	23	41	29	39	105	145	184	117	110	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	17	6	3	1	9	8	13
GHANMGCD_21237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21238	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	688	2085	1997	669	417	691	451	620	716	6711	6032	7321	806	2163	1478	1486	1811	1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	203	206	191	123	119	216	250	132
GHANMGCD_21239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	161	114	5	6	1	10	2	6	377	311	472	4	6	3	16	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	5	14	1	12	9
GHANMGCD_21241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	135	142	61	89	59	72	31	46	318	430	479	105	60	57	58	61	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	12	10	6	5	13	9	15
GHANMGCD_21242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	4	3	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GHANMGCD_21247	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	7	4	13	6	17	21	18	36	20	17	42	22	17	6	28	21	24	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	20	13	20	7	7	7	11	11	10
GHANMGCD_21248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	8	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GHANMGCD_21249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	28	41	39	82	60	33	24	75	85	94	47	144	57	86	78	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	22	10	0	13	4	2	9
GHANMGCD_21250	0	3	0	1	0	0	0	0	0	0	0	0	2	0	0	0	323	755	737	1315	1466	1670	1228	941	805	3063	3147	3786	2696	6070	3117	4784	4552	3310	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	398	363	373	382	341	274	435	480	275
GHANMGCD_21251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
GHANMGCD_21252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	2	0
GHANMGCD_21253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	16	0	0	0	2	0	4	13	26	28	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0
GHANMGCD_21254	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	277	445	455	142	136	98	144	79	135	1008	1117	1365	205	202	196	264	224	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	50	74	48	72	84	130	114	82
GHANMGCD_21255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	152	121	8	19	4	30	7	11	201	272	269	12	17	12	35	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10	7	10	13	5	12	10	0
GHANMGCD_21256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	291	273	288	230	285	201	139	292	1033	871	1290	278	539	365	384	428	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	83	67	53	37	54	121	82	62
GHANMGCD_21257	0	0	0	2	13	0	0	0	0	0	0	0	0	2	0	0	1501	2652	2416	4360	3409	3199	3290	3334	4266	11894	10185	11298	7592	10109	8596	7797	9258	6782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5057	4576	4978	5043	4785	3625	4679	3908	3406
GHANMGCD_21258	1	4	1	1	2	0	1	1	0	0	1	1	1	0	0	0	1967	3701	3105	4297	3163	3226	3463	3376	3681	15580	13495	13635	6041	10971	7711	7888	9131	6280	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	5552	5909	5311	5133	5150	4189	7209	5472	4984
GHANMGCD_21259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	5	6	0	1	3	10	19	8	3	0	0	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	41	82	68	46	58	45	42	44	42	256	294	271	61	92	41	75	112	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	19	9	11	9	1	29	25	12
GHANMGCD_21268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	7	0	3	22	5	26	4	4	1	7	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	144	166	209	288	327	193	114	165	346	372	499	80	77	104	189	118	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	352	259	268	255	256	299	303	385
GHANMGCD_21271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21273	0	3	0	1	0	0	0	0	0	0	1	0	0	2	1	0	868	2183	1698	2089	3778	3511	2262	2385	2420	4324	5570	7326	2860	1248	1476	2101	1100	2813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619	686	585	377	436	551	1119	753	566
GHANMGCD_21274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	6	7	25	9	2	4	2	27	52	41	9	14	2	21	10	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	19	0	5	8	15	22	8	19
GHANMGCD_21275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	2	1	0	0	4	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
